FUND TYPE,FUND CODE,FUND DESCRIPTION,DEPARTMENT NUMBER,DEPARTMENT DESCRIPTION,APPROPRIATION AUTHORITY,APPROPRIATION AUTHORITY DESCRIPTION,APPROPRIATION ACCOUNT,APPROPRIATION ACCOUNT DESCRIPTION,2022 ORDINANCE (AMOUNT $)
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9076,CITY CNTB MEDICARE TAX,278870.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9198,COVID-19,461000.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9611,REIMB - INDIRECT COSTS TO CORPORATE,7813000.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9711,TRANSFER-O'HARE FUND FOR ADMIN SALARIES,3000000.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9980,MUNICIPAL FUND PENSION ALLOCATION,11847000.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9981,LABORERS' FUND PENSION ALLOCATION,2195000.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9982,POLICEMEN'S FUND PENSION ALLOCATION,4682000.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9983,FIREMEN'S FUND PENSION ALLOCATION,5455000.00
LOCAL,0681,MUNICIPAL ANNUNITY AND BENEFIT,99,FINANCE GENERAL,2005,FINANCE GENERAL,960,LOSS IN COLLECTION OF TAXES,7017000.00
LOCAL,0681,MUNICIPAL ANNUNITY AND BENEFIT,99,FINANCE GENERAL,2005,FINANCE GENERAL,976,EMPLOYEE ANNUITY AND BENEFIT,959999000.00
LOCAL,0682,LABORERS' ANNUNITY AND BENEFIT,99,FINANCE GENERAL,2005,FINANCE GENERAL,960,LOSS IN COLLECTION OF TAXES,2238000.00
LOCAL,0682,LABORERS' ANNUNITY AND BENEFIT,99,FINANCE GENERAL,2005,FINANCE GENERAL,976,EMPLOYEE ANNUITY AND BENEFIT,116550000.00
LOCAL,0683,POLICEMEN'S ANNUITY AND BENEFIT,99,FINANCE GENERAL,2005,FINANCE GENERAL,960,LOSS IN COLLECTION OF TAXES,32541000.00
LOCAL,0683,POLICEMEN'S ANNUITY AND BENEFIT,99,FINANCE GENERAL,2005,FINANCE GENERAL,976,EMPLOYEE ANNUITY AND BENEFIT,799447000.00
LOCAL,0684,FIREMEN'S ANNUITY AND BENEFIT,99,FINANCE GENERAL,2005,FINANCE GENERAL,960,LOSS IN COLLECTION OF TAXES,14678000.00
LOCAL,0684,FIREMEN'S ANNUITY AND BENEFIT,99,FINANCE GENERAL,2005,FINANCE GENERAL,976,EMPLOYEE ANNUITY AND BENEFIT,399860000.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,3,SCHEDULED WAGE ADJUSTMENTS,467653.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,29,HMO PREMIUMS,7109040.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,42,For the Costs of Claims and Administration for Hospital and Medical Care Provided to Eligible Employees  Provided However  That All Payments to the In...,19023875.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,43,For the Health Maintenance Organization Premiums or Cost of Claims and Administration for Hospital and Medical Care Provided to Police and Fire Depart...,115055.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,45,PREM TERM LIFE INSURANCE,203115.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,49,WORKERS' COMPENSATION,356400.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,51,UNEMPLOYMENT INSURANCE CLAIM,478731.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,52,MEDICAL CARE CLAIMS,405910.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,56,DENTAL PLAN PREMIUMS,941717.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,70,TUITION REIMBURSEMENT,45000.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,85,CITY DEFERRED COMPENSATION,307751.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,135,DELEGATE AGENCIES,770000.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,138,IT MAINTENANCE,5511943.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,140,PROFESSIONAL AND TECHNICAL SERVICES,70763849.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,142,ACCOUNTING AND AUDITING,1077000.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,145,LEGAL EXPENSES,3030000.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,149,SOFTWARE MAINTENANCE AND LICENSING,25025.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,161,MAINT FACILITIES,5030000.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,172,INSURANCE PREMIUMS,16615200.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,902,INTEREST ON BONDS,440993007.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,912,PAYMENT OF BONDS,257602461.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,931,TORT/NON-TORT JUDGMENT,8000.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,959,BOND FEES AND COSTS,3077208.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9027,SOCIAL SECURITY TAX,36820.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9046,OPERATIONS AND MAINTENANCE RESERVE,3000000.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9047,SPECIAL CAPITAL PROJECTS - AIRLINES,2000000.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9067,PHYSICAL EXAMS,26416.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9076,CITY CNTB MEDICARE TAX,1558575.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9198,COVID-19,1004000.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9611,REIMB - INDIRECT COSTS TO CORPORATE,27105000.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9980,MUNICIPAL FUND PENSION ALLOCATION,65717000.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9981,LABORERS' FUND PENSION ALLOCATION,7943000.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9982,POLICEMEN'S FUND PENSION ALLOCATION,13788000.00
LOCAL,0740,O HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9983,FIREMEN'S FUND PENSION ALLOCATION,20024000.00
LOCAL,0996,AFFORDABLE HOUSING OPPORTUNITY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,3,SCHEDULED WAGE ADJUSTMENTS,5198.00
LOCAL,0996,AFFORDABLE HOUSING OPPORTUNITY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,29,HMO PREMIUMS,34760.00
LOCAL,0996,AFFORDABLE HOUSING OPPORTUNITY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,42,For the Costs of Claims and Administration for Hospital and Medical Care Provided to Eligible Employees  Provided However  That All Payments to the In...,87267.00
LOCAL,0996,AFFORDABLE HOUSING OPPORTUNITY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,45,PREM TERM LIFE INSURANCE,993.00
LOCAL,0996,AFFORDABLE HOUSING OPPORTUNITY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,52,MEDICAL CARE CLAIMS,1985.00
LOCAL,0996,AFFORDABLE HOUSING OPPORTUNITY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,56,DENTAL PLAN PREMIUMS,4605.00
LOCAL,0996,AFFORDABLE HOUSING OPPORTUNITY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,85,CITY DEFERRED COMPENSATION,1505.00
LOCAL,0996,AFFORDABLE HOUSING OPPORTUNITY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9610,REIMB - PENSION PAYMENTS,201658.00
LOCAL,0996,AFFORDABLE HOUSING OPPORTUNITY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9611,REIMB - INDIRECT COSTS TO CORPORATE,473000.00
LOCAL,0B09,CTA REAL PROPERTY TRANSFER TAX,99,FINANCE GENERAL,2005,FINANCE GENERAL,9205,FOR DISTRIBUTION - CTA,62370000.00
LOCAL,0B09,CTA REAL PROPERTY TRANSFER TAX,99,FINANCE GENERAL,2005,FINANCE GENERAL,9640,REIMB - FROM CTA,630000.00
LOCAL,0B21,TIF ADMINISTRATION,99,FINANCE GENERAL,2005,FINANCE GENERAL,3,SCHEDULED WAGE ADJUSTMENTS,101107.00
LOCAL,0B21,TIF ADMINISTRATION,99,FINANCE GENERAL,2005,FINANCE GENERAL,29,HMO PREMIUMS,209948.00
LOCAL,0B21,TIF ADMINISTRATION,99,FINANCE GENERAL,2005,FINANCE GENERAL,42,For the Costs of Claims and Administration for Hospital and Medical Care Provided to Eligible Employees  Provided However  That All Payments to the In...,527094.00
LOCAL,0B21,TIF ADMINISTRATION,99,FINANCE GENERAL,2005,FINANCE GENERAL,45,PREM TERM LIFE INSURANCE,5999.00
LOCAL,0B21,TIF ADMINISTRATION,99,FINANCE GENERAL,2005,FINANCE GENERAL,52,MEDICAL CARE CLAIMS,11988.00
LOCAL,0B21,TIF ADMINISTRATION,99,FINANCE GENERAL,2005,FINANCE GENERAL,56,DENTAL PLAN PREMIUMS,27811.00
LOCAL,0B21,TIF ADMINISTRATION,99,FINANCE GENERAL,2005,FINANCE GENERAL,85,CITY DEFERRED COMPENSATION,9089.00
LOCAL,0B21,TIF ADMINISTRATION,99,FINANCE GENERAL,2005,FINANCE GENERAL,138,IT MAINTENANCE,177336.00
LOCAL,0B21,TIF ADMINISTRATION,99,FINANCE GENERAL,2005,FINANCE GENERAL,142,ACCOUNTING AND AUDITING,195000.00
LOCAL,0B21,TIF ADMINISTRATION,99,FINANCE GENERAL,2005,FINANCE GENERAL,9610,REIMB - PENSION PAYMENTS,3327566.00
LOCAL,0B21,TIF ADMINISTRATION,99,FINANCE GENERAL,2005,FINANCE GENERAL,9611,REIMB - INDIRECT COSTS TO CORPORATE,725000.00
LOCAL,0B32,GARBAGE COLLECTION FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,3,SCHEDULED WAGE ADJUSTMENTS,35143.00
LOCAL,0B32,GARBAGE COLLECTION FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,130,POSTAGE,89700.00
LOCAL,0B32,GARBAGE COLLECTION FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,139,IT DEVELOPMENT,48536.00
GRANTS,0V87,PORT SECURITY,57,CPD,280N,Port Security,140,PROFESSIONAL AND TECHNICAL SERVICES,210000.00
LOCAL,0B32,GARBAGE COLLECTION FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,140,PROFESSIONAL AND TECHNICAL SERVICES,1639856.00
LOCAL,0B40,HOUSESHARE SURCHARGE - HOMELESS SERVICES,99,FINANCE GENERAL,2005,FINANCE GENERAL,9713,TRANSFER - ADMINISTRATION,360000.00
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,3,SCHEDULED WAGE ADJUSTMENTS,6066.00
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,29,HMO PREMIUMS,6952.00
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,42,For the Costs of Claims and Administration for Hospital and Medical Care Provided to Eligible Employees  Provided However  That All Payments to the In...,17453.00
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,45,PREM TERM LIFE INSURANCE,199.00
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,52,MEDICAL CARE CLAIMS,397.00
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,56,DENTAL PLAN PREMIUMS,921.00
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,85,CITY DEFERRED COMPENSATION,301.00
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9610,REIMB - PENSION PAYMENTS,174889.00
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9611,REIMB - INDIRECT COSTS TO CORPORATE,1026000.00
LOCAL,0B42,FOREIGN FIRE INSURANCE TAX FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,455,EMERGENCY RESPONSE VEHICLE MAINTENANCE,5102500.00
LOCAL,0B42,FOREIGN FIRE INSURANCE TAX FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,526,FIRE FACILITIES MAINTENANCE,10205000.00
LOCAL,0B42,FOREIGN FIRE INSURANCE TAX FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9287,CFD - OTHER MAINTENANCE / BENEFITS,5102500.00
LOCAL,0B43,HOUSESHARE SURCHARGE - DOMESTIC VIOLENCE,99,FINANCE GENERAL,2005,FINANCE GENERAL,9713,TRANSFER - ADMINISTRATION,180000.00
LOCAL,0B70,CANNABIS REGULATION TAX,99,FINANCE GENERAL,2005,FINANCE GENERAL,9102,SPECIAL PROGRAM COSTS,7025000.00
GRANTS,0W39,MO - Private Grants,1,MO,2836,Walder Fellowship,140,PROFESSIONAL AND TECHNICAL SERVICES,33000.00
GRANTS,0W39,MO - Private Grants,1,MO,2837,My Chi - My Future,140,PROFESSIONAL AND TECHNICAL SERVICES,140000.00
GRANTS,G167,WATER POLICY PROGRAM,1,MO,2808,WATER POLICY PROGRAM,140,PROFESSIONAL AND TECHNICAL SERVICES,130000.00
GRANTS,G168,WATER POLICY PROGRAM,1,MO,2808,WATER POLICY PROGRAM,140,PROFESSIONAL AND TECHNICAL SERVICES,130000.00
GRANTS,003C,CORONAVIRUS RELIEF,5,OBM,2817,Coronavirus Relief,140,PROFESSIONAL AND TECHNICAL SERVICES,61525000.00
GRANTS,0075,GRANTS MANAGEMENT FUND,5,OBM,2855,GRANTS MANAGEMENT,5,SALARIES AND WAGES - ON PAYROLL,1114164.00
GRANTS,0075,GRANTS MANAGEMENT FUND,5,OBM,2855,GRANTS MANAGEMENT,15,SCHEDULE SALARY ADJUSTMENTS,8409.00
GRANTS,0075,GRANTS MANAGEMENT FUND,5,OBM,2855,GRANTS MANAGEMENT,39,STUDENT AS TRAINEES,26876.00
GRANTS,0075,GRANTS MANAGEMENT FUND,5,OBM,2855,GRANTS MANAGEMENT,44,FRINGE BENEFITS,520315.00
GRANTS,0075,GRANTS MANAGEMENT FUND,5,OBM,2855,GRANTS MANAGEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,353486.00
GRANTS,0075,GRANTS MANAGEMENT FUND,5,OBM,2855,GRANTS MANAGEMENT,166,DUES  SUBSC & MEM,500.00
GRANTS,0075,GRANTS MANAGEMENT FUND,5,OBM,2855,GRANTS MANAGEMENT,190,TELEPHONE - CENTREX BILLINGS,2250.00
GRANTS,0075,GRANTS MANAGEMENT FUND,5,OBM,2855,GRANTS MANAGEMENT,350,STATIONERY AND OFFICE SUPPLIES,5000.00
GRANTS,0J63,CDBG - DISASTER RECOVERY,5,OBM,2880,CDBG - Disaster Recovery,140,PROFESSIONAL AND TECHNICAL SERVICES,180000.00
GRANTS,0W29,PUBLIC ASSISTANCE,5,OBM,2816,Public Assistance,140,PROFESSIONAL AND TECHNICAL SERVICES,218820000.00
GRANTS,GA00,CORONAVIRUS LOCAL FISCAL RECOVERY FUND,5,OBM,290H,ARP Fiscal Recovery,9246,AMERICAN RESCUE PLAN INVESTMENT,38000000.00
GRANTS,GA00,CORONAVIRUS LOCAL FISCAL RECOVERY FUND,5,OBM,290H,ARP Fiscal Recovery,9646,AMERICAN RESCUE PLAN REVENUE REPLACEMENT,1319592000.00
GRANTS,028C,EMERGENCY RENTAL ASSISTANCE PROGRAM,21,DOH,2836,Emergency Rental Assist Pgm,5,SALARIES AND WAGES - ON PAYROLL,136952.00
GRANTS,028C,EMERGENCY RENTAL ASSISTANCE PROGRAM,21,DOH,2836,Emergency Rental Assist Pgm,15,SCHEDULE SALARY ADJUSTMENTS,5185.00
GRANTS,028C,EMERGENCY RENTAL ASSISTANCE PROGRAM,21,DOH,2836,Emergency Rental Assist Pgm,44,FRINGE BENEFITS,69512.00
GRANTS,028C,EMERGENCY RENTAL ASSISTANCE PROGRAM,21,DOH,2836,Emergency Rental Assist Pgm,130,POSTAGE,500.00
GRANTS,028C,EMERGENCY RENTAL ASSISTANCE PROGRAM,21,DOH,2836,Emergency Rental Assist Pgm,135,DELEGATE AGENCIES,2000000.00
GRANTS,028C,EMERGENCY RENTAL ASSISTANCE PROGRAM,21,DOH,2836,Emergency Rental Assist Pgm,140,PROFESSIONAL AND TECHNICAL SERVICES,5370000.00
GRANTS,028C,EMERGENCY RENTAL ASSISTANCE PROGRAM,21,DOH,2836,Emergency Rental Assist Pgm,149,SOFTWARE MAINTENANCE AND LICENSING,600000.00
GRANTS,028C,EMERGENCY RENTAL ASSISTANCE PROGRAM,21,DOH,2836,Emergency Rental Assist Pgm,169,TECHNICAL MEETING COSTS,1500.00
GRANTS,028C,EMERGENCY RENTAL ASSISTANCE PROGRAM,21,DOH,2836,Emergency Rental Assist Pgm,350,STATIONERY AND OFFICE SUPPLIES,1000.00
GRANTS,028C,EMERGENCY RENTAL ASSISTANCE PROGRAM,21,DOH,2836,Emergency Rental Assist Pgm,1246,HOUSING ASSISTANCE,52535351.00
GRANTS,0831,HOME PROGRAM INCOME,21,DOH,2833,Home Investment Partnership,9103,REHABILITATION LOANS GT,12078000.00
GRANTS,0K51,LOW INCOME HOUSING TRUST FUND,21,DOH,2835,Low Income Housing Trust Fund,938,LOW INCOME HOUSING,10000000.00
GRANTS,0V47,HOME INVESTMENT PARTNERSHIP,21,DOH,2833,Home Investment Partnership,9103,REHABILITATION LOANS GT,5912000.00
GRANTS,0W43,HOME INVESTMENT PARTNERSHIP,21,DOH,2833,Home Investment Partnership,9103,REHABILITATION LOANS GT,19243000.00
GRANTS,0W74,HOME PROGRAM,21,DOH,2833,Home Investment Partnership,9103,REHABILITATION LOANS GT,25354000.00
GRANTS,0W82,HOME INVESTMENT PARTNERSHIP,21,DOH,2833,Home Investment Partnership,9103,REHABILITATION LOANS GT,20160000.00
GRANTS,0Y74,ABANDONED RESIDENTIAL PROPERTY RELIEF,21,DOH,2834,Abandoned Res. Property Relief,140,PROFESSIONAL AND TECHNICAL SERVICES,2184000.00
GRANTS,G118,ABANDONED RESIDENTIAL PROPERTY RELIEF,21,DOH,2834,Abandoned Res. Property Relief,140,PROFESSIONAL AND TECHNICAL SERVICES,1920000.00
GRANTS,G209,HOME INVESTMENT PARTNERSHIP,21,DOH,2833,Home Investment Partnership,5,SALARIES AND WAGES - ON PAYROLL,1584110.00
GRANTS,G209,HOME INVESTMENT PARTNERSHIP,21,DOH,2833,Home Investment Partnership,15,SCHEDULE SALARY ADJUSTMENTS,10910.00
GRANTS,G209,HOME INVESTMENT PARTNERSHIP,21,DOH,2833,Home Investment Partnership,44,FRINGE BENEFITS,785485.00
GRANTS,G209,HOME INVESTMENT PARTNERSHIP,21,DOH,2833,Home Investment Partnership,140,PROFESSIONAL AND TECHNICAL SERVICES,350000.00
GRANTS,G209,HOME INVESTMENT PARTNERSHIP,21,DOH,2833,Home Investment Partnership,801,INDIRECT COSTS,1149240.00
GRANTS,G209,HOME INVESTMENT PARTNERSHIP,21,DOH,2833,Home Investment Partnership,9103,REHABILITATION LOANS GT,16094255.00
GRANTS,GA02,EMERGENCY RENTAL ASSISTANCE PROGRAM,21,DOH,2836,Emergency Rental Assist Pgm,135,DELEGATE AGENCIES,17200000.00
GRANTS,GA02,EMERGENCY RENTAL ASSISTANCE PROGRAM,21,DOH,2836,Emergency Rental Assist Pgm,149,SOFTWARE MAINTENANCE AND LICENSING,100000.00
GRANTS,GA02,EMERGENCY RENTAL ASSISTANCE PROGRAM,21,DOH,2836,Emergency Rental Assist Pgm,1246,HOUSING ASSISTANCE,84901000.00
GRANTS,0P72,DCASE - PRIVATE GRANTS,23,DCASE,2864,Cultural Center Foundation,140,PROFESSIONAL AND TECHNICAL SERVICES,101000.00
GRANTS,0P72,DCASE - PRIVATE GRANTS,23,DCASE,2869,Millennium Park Winter Pgm,140,PROFESSIONAL AND TECHNICAL SERVICES,350000.00
GRANTS,0P72,DCASE - PRIVATE GRANTS,23,DCASE,2878,DCASE - Private Grants,140,PROFESSIONAL AND TECHNICAL SERVICES,1040000.00
GRANTS,0Y55,CULTURAL SECTOR BUILDING,23,DCASE,2877,Cultural Sector Building,140,PROFESSIONAL AND TECHNICAL SERVICES,1600000.00
GRANTS,0Z44,VISUAL ARTS EXHIBITION,23,DCASE,2855,Visual Arts Exhibition,140,PROFESSIONAL AND TECHNICAL SERVICES,450000.00
GRANTS,0Z48,CULTURAL FUND,23,DCASE,2851,CULTURAL FUND,140,PROFESSIONAL AND TECHNICAL SERVICES,100000.00
GRANTS,G077,DCASE - PRIVATE GRANTS,23,DCASE,2878,DCASE - Private Grants,991,MATCHING AND SUPPLEMENTAL GRANTS,500000.00
GRANTS,G217,FARMERS MARKETS,23,DCASE,2829,Farmers Markets,140,PROFESSIONAL AND TECHNICAL SERVICES,168000.00
GRANTS,G218,FARMERS MARKETS,23,DCASE,2829,Farmers Markets,991,MATCHING AND SUPPLEMENTAL GRANTS,42000.00
GRANTS,G219,COMMUNITY ARTS ACCESS PROGRAM,23,DCASE,2839,Community Arts Access Program,140,PROFESSIONAL AND TECHNICAL SERVICES,145000.00
GRANTS,G220,COMMUNITY ARTS ACCESS PROGRAM,23,DCASE,2839,Community Arts Access Program,991,MATCHING AND SUPPLEMENTAL GRANTS,37000.00
GRANTS,G221,ART WORKS,23,DCASE,2865,Art Works,140,PROFESSIONAL AND TECHNICAL SERVICES,100000.00
GRANTS,G222,ART WORKS,23,DCASE,2865,Art Works,991,MATCHING AND SUPPLEMENTAL GRANTS,100000.00
GRANTS,G225,PARTNERS IN EXCELLENCE,23,DCASE,2838,PARTNERS IN EXCELLENCE,140,PROFESSIONAL AND TECHNICAL SERVICES,55000.00
GRANTS,G226,PARTNERS IN EXCELLENCE,23,DCASE,2838,PARTNERS IN EXCELLENCE,991,MATCHING AND SUPPLEMENTAL GRANTS,55000.00
GRANTS,G253,Shuttered Venue Operators Grant Program,23,DCASE,2883,Shuttered Venue Operators,140,PROFESSIONAL AND TECHNICAL SERVICES,1211000.00
GRANTS,GA00,CORONAVIRUS LOCAL FISCAL RECOVERY FUND,23,DCASE,290H,ARP Fiscal Recovery,9246,AMERICAN RESCUE PLAN INVESTMENT,36000000.00
GRANTS,0075,GRANTS MANAGEMENT FUND,27,DOF,2855,Central Grants Management,5,SALARIES AND WAGES - ON PAYROLL,688527.00
GRANTS,0075,GRANTS MANAGEMENT FUND,27,DOF,2855,Central Grants Management,15,SCHEDULE SALARY ADJUSTMENTS,8407.00
GRANTS,0075,GRANTS MANAGEMENT FUND,27,DOF,2855,Central Grants Management,44,FRINGE BENEFITS,358074.00
GRANTS,0075,GRANTS MANAGEMENT FUND,27,DOF,2855,Central Grants Management,140,PROFESSIONAL AND TECHNICAL SERVICES,147992.00
GRANTS,033C,CDBG - CARES ACT,38,AIS,280A,CDBG - CARES ACT,140,PROFESSIONAL AND TECHNICAL SERVICES,4000000.00
GRANTS,0U10,PHEP,38,AIS,2853,PHEP,5,SALARIES AND WAGES - ON PAYROLL,360829.00
GRANTS,0U10,PHEP,38,AIS,2853,PHEP,6,SALARY PROVISION,453.00
GRANTS,0U10,PHEP,38,AIS,2853,PHEP,44,FRINGE BENEFITS,173718.00
GRANTS,0U10,PHEP,38,AIS,2853,PHEP,140,PROFESSIONAL AND TECHNICAL SERVICES,367000.00
GRANTS,0V27,URBAN AREAS SECURITY INITIATIVE,38,AIS,2854,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,407000.00
GRANTS,0V61,URBAN AREA SECURITY INITIATIVE,38,AIS,2854,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,673000.00
GRANTS,0W59,UASI,38,AIS,2854,UASI,6,SALARY PROVISION,833.00
GRANTS,0W59,UASI,38,AIS,2854,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,5779167.00
GRANTS,0W96,URBAN AREAS SECURITY INITIATIVE,38,AIS,2854,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,2194000.00
GRANTS,0Z39,ANADARKO / STREETERVILLE REMOVAL,38,AIS,2852,Anadarko/Streeterville Removal,5,SALARIES AND WAGES - ON PAYROLL,90059.00
GRANTS,0Z39,ANADARKO / STREETERVILLE REMOVAL,38,AIS,2852,Anadarko/Streeterville Removal,44,FRINGE BENEFITS,43358.00
GRANTS,0Z39,ANADARKO / STREETERVILLE REMOVAL,38,AIS,2852,Anadarko/Streeterville Removal,140,PROFESSIONAL AND TECHNICAL SERVICES,44366583.00
GRANTS,G046,MUNICIPAL BROWNFIELDS REDEVELOPMENT,38,AIS,2848,Municipal Brownfields Redevelp,140,PROFESSIONAL AND TECHNICAL SERVICES,495000.00
GRANTS,G092,UASI,38,AIS,2854,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,6000000.00
GRANTS,G188,UASI,38,AIS,2854,UASI,5,SALARIES AND WAGES - ON PAYROLL,391104.00
GRANTS,G188,UASI,38,AIS,2854,UASI,44,FRINGE BENEFITS,194050.00
GRANTS,G188,UASI,38,AIS,2854,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,5914846.00
GRANTS,GA00,CORONAVIRUS LOCAL FISCAL RECOVERY FUND,38,AIS,290H,ARP Fiscal Recovery,9246,AMERICAN RESCUE PLAN INVESTMENT,10000000.00
