FUND TYPE,FUND CODE,FUND DESCRIPTION,DEPARTMENT NUMBER,DEPARTMENT DESCRIPTION,APPROPRIATION AUTHORITY,APPROPRIATION AUTHORITY DESCRIPTION,APPROPRIATION ACCOUNT,APPROPRIATION ACCOUNT DESCRIPTION,2023 ORDINANCE (AMOUNT $)
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0440,Machinery and Equipment,549391.00
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0446,"For the Purchase of Data Processing, Office Automation and Data Communication Hardware",100000.00
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0521,Maintenance and Construction,2946315.00
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,9481,For Services Provided by the Department of Streets and Sanitation,367919.00
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0005,Salaries and Wages - on Payroll,9821711.00
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0012,Contract Wage Increment - Prevailing Rate,76938.00
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0015,Schedule Salary Adjustments,37886.00
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0020,Overtime,320000.00
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0140,For Professional and Technical Services and Other Third Party Benefit Agreements,500.00
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0229,Transportation and Expense Allowance,8500.00
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0340,Material and Supplies,36500.00
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0350,Stationery and Office Supplies,12500.00
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0360,Repair Parts and Material,182875.00
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0424,Furniture and Furnishings,5000.00
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0446,"For the Purchase of Data Processing, Office Automation and Data Communication Hardware",153000.00
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0450,Vehicles,75500.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0005,Salaries and Wages - on Payroll,2569979.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0015,Schedule Salary Adjustments,3587.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0020,Overtime,30000.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0140,For Professional and Technical Services and Other Third Party Benefit Agreements,700000.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0150,Publications and Reproduction - Outside Services.  To Be Expended with the Prior Approval of Graphics Services,2000.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0162,Repair/Maintenance of Equipment,20410.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0169,Technical Meeting Costs,5000.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0348,Books and Related Material,500.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0350,Stationery and Office Supplies,6000.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0424,Furniture and Furnishings,3000.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0446,"For the Purchase of Data Processing, Office Automation and Data Communication Hardware",25000.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0005,Salaries and Wages - on Payroll,53943360.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0012,Contract Wage Increment - Prevailing Rate,519557.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0015,Schedule Salary Adjustments,14018.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0020,Overtime,5556001.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0140,For Professional and Technical Services and Other Third Party Benefit Agreements,1262432.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0154,"For the Rental and Maintenance of Data Processing, Office Automation and Data Communications Hardware",6924.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0157,Rental of Equipment and Services,1420305.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0185,Waste Disposal Services,2842918.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0229,Transportation and Expense Allowance,79390.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0340,Material and Supplies,5326102.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0345,Apparatus and Instruments,1500.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0401,Tools Less Than or Equal to $100/Unit,25000.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0402,Tools Greater Than $100/Unit,99673.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0440,Machinery and Equipment,245923.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,9438,"For Services Provided by the Department of Assets, Information, and Services",5278000.00
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,9481,For Services Provided by the Department of Streets and Sanitation,7767702.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0005,Salaries and Wages - on Payroll,67922197.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0012,Contract Wage Increment - Prevailing Rate,11607.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0015,Schedule Salary Adjustments,355300.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0020,Overtime,400000.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0123,For Services Provided by Performers and Exhibitors,200250.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0130,Postage,20000.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0140,For Professional and Technical Services and Other Third Party Benefit Agreements,704581.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0149,For Software Maintenance and Licensing,1897079.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0152,Advertising,63092.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0157,Rental of Equipment and Services,213313.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0162,Repair/Maintenance of Equipment,645427.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0164,Bookbinding,56107.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0165,Graphic Design Services,13813.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0166,"Dues, Subscriptions and Memberships",202157.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0168,Educational Development through Cooperative Education Program and Apprenticeship Program,8000.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0169,Technical Meeting Costs,28000.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0172,For the Cost of Insurance Premiums and Expenses,24000.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0178,Freight and Express Charges,4001.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0196,Data Circuits,1110885.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0245,Reimbursement to Travelers,17880.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0340,Material and Supplies,112988.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0350,Stationery and Office Supplies,560291.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0361,Building Materials and Supplies,1312.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0365,Electrical Supplies,1220.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0410,Equipment for Buildings,96000.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0420,Furniture and Fixtures,375000.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,0446,"For the Purchase of Data Processing, Office Automation and Data Communication Hardware",209972.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,9199,For Purchase of Chicago Public Library Books and Materials,10500000.00
LOCAL,0346,Library Fund,91,Chicago Public Library,2005,Chicago Public Library,9438,"For Services Provided by the Department of Assets, Information, and Services",15000.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0003,Scheduled Wage Adjustments,36432500.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0029,For Health Maintenance Organization Premiums (HMO) Provided to Eligible Employees and Their Families,89608106.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0042,For the Costs of Claims and Administration for Hospital and Medical Care Provided to Eligible Employees  Provided However  That All Payments to the In...,274348258.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0043,For the Health Maintenance Organization Premiums or Cost of Claims and Administration for Hospital and Medical Care Provided to Police and Fire Depart...,1177416.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0045,For the Cost of Claims and Administration or Premiums for Term Life Insurance,3000356.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0049,Claims and Costs of Administration Pursuant to the Workers' Compensation Act,40290000.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0051,Claims Under Unemployment Insurance Act,3871915.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0052,Costs of Claims and Administration for Hospital and Medical Care to Eligible Annuitants and Their Eligible Dependents,6625672.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0056,For the Cost of Claims and Administration or Premiums for a Co-Insured Dental Plan for Employees,12454991.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0069,PAR Grant Reconciliation,600000.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0070,Tuition Reimbursement and Educational Programs,205000.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0085,City Deferred Compensation Contributions for Union Members,3941784.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0095,For Payment of Allowances of Money to Families or Dependents of Policemen or Firemen Fatally Injured While in the Performance of Their Duties,1200000.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0096,For Paying the Salary of Any Sworn Member of the Police or Fire Department Killed in the Line of Duty for a Period of One Year Commencing From the Dat...,4000000.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0135,For Delegate Agencies,450000.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0138,For Professional Services for Information Technology Maintenance,70085535.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0139,For Professional Services for Information Technology Development,7912047.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0140,For Professional and Technical Services and Other Third Party Benefit Agreements,56327996.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0142,Accounting and Auditing,1870200.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0143,Court Reporting,150000.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0145,Legal Expenses,400000.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0149,For Software Maintenance and Licensing,6995.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0170,Surety Bond Premiums,85000.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0171,Miscellaneous Supplies,80000.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0172,For the Cost of Insurance Premiums and Expenses,3263706.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0245,Reimbursement to Travelers,300000.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0340,Material and Supplies,750000.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0342,"Drugs, Medicine and Chemical Materials",125000.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0420,Furniture and Fixtures,320000.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0912,For Payment of Bonds,413554000.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0931,"For the Payment of Tort and Non-Tort Judgments, Outside Counsel Expenses and Expert Costs, as Approved by the Corporation Counsel",47360000.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0934,Claims for Damages and Liabilities Against the City When Ordered Paid by the City Council,200000.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,0991,To Provide for Matching and Supplementary Grant Funds Currently in Effect as Well as New Grants,39025768.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,9027,For the City Contribution to Social Security Tax,1542507.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,9067,For Physical Exams,400000.00
LOCAL,0100,Corporate Fund,99,Finance General,2005,Finance General,9076,City's Contribution to Medicare Tax,38263451.00
