FUND TYPE,FUND CODE,FUND DESCRIPTION,DEPARTMENT NUMBER,DEPARTMENT DESCRIPTION,APPROPRIATION AUTHORITY,APPROPRIATION AUTHORITY DESCRIPTION,APPROPRIATION ACCOUNT,APPROPRIATION ACCOUNT DESCRIPTION,2020 ORDINANCE (AMOUNT $)
LOCAL,0200,WATER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,360,REPAIR PARTS AND MATERIAL,5861553.00
LOCAL,0200,WATER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,401,TOOL <= $100 UNIT,3000.00
LOCAL,0200,WATER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,423,COMMUNICATION DEVICES,1000.00
LOCAL,0200,WATER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,424,FURNITURE AND FURNISHINGS,3000.00
LOCAL,0200,WATER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,440,MACHINERY AND EQUIPMENT,549391.00
LOCAL,0200,WATER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,446,PURCHASE - DATA HARDWARE,100000.00
LOCAL,0200,WATER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,521,MAINTENANCE AND CONSTRUCTION,2946315.00
LOCAL,0200,WATER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,9481,REIMBURSEMENT - DSS,367919.00
LOCAL,0200,WATER FUND,88,DWM,2035,METER SERVICES,5,SALARIES AND WAGES - ON PAYROLL,10238428.00
LOCAL,0200,WATER FUND,88,DWM,2035,METER SERVICES,12,CONTRACT WAGE - PREVAILING RATE,90282.00
LOCAL,0200,WATER FUND,88,DWM,2035,METER SERVICES,15,SCHEDULE SALARY ADJUSTMENTS,11996.00
LOCAL,0200,WATER FUND,88,DWM,2035,METER SERVICES,20,OVERTIME,118000.00
LOCAL,0200,WATER FUND,88,DWM,2035,METER SERVICES,140,PROFESSIONAL AND TECHNICAL SERVICES,5000.00
LOCAL,0200,WATER FUND,88,DWM,2035,METER SERVICES,189,TELEPHONE - NON-CENTREX BILLINGS,9000.00
LOCAL,0200,WATER FUND,88,DWM,2035,METER SERVICES,229,TRANSPORTATION AND EXPENSE ALLOWANCE,18500.00
LOCAL,0200,WATER FUND,88,DWM,2035,METER SERVICES,340,MATERIAL AND SUPPLIES,30500.00
LOCAL,0200,WATER FUND,88,DWM,2035,METER SERVICES,350,STATIONERY AND OFFICE SUPPLIES,12500.00
LOCAL,0200,WATER FUND,88,DWM,2035,METER SERVICES,360,REPAIR PARTS AND MATERIAL,104500.00
LOCAL,0200,WATER FUND,88,DWM,2035,METER SERVICES,401,TOOL <= $100 UNIT,6000.00
LOCAL,0200,WATER FUND,88,DWM,2035,METER SERVICES,424,FURNITURE AND FURNISHINGS,5000.00
LOCAL,0200,WATER FUND,88,DWM,2035,METER SERVICES,446,PURCHASE - DATA HARDWARE,23000.00
LOCAL,0200,WATER FUND,88,DWM,2035,METER SERVICES,450,VEHICLES,61000.00
LOCAL,0314,SEWER FUND,88,DWM,2015,ENGINEERING SERVICES,5,SALARIES AND WAGES - ON PAYROLL,2458184.00
LOCAL,0314,SEWER FUND,88,DWM,2015,ENGINEERING SERVICES,15,SCHEDULE SALARY ADJUSTMENTS,2992.00
LOCAL,0314,SEWER FUND,88,DWM,2015,ENGINEERING SERVICES,20,OVERTIME,40000.00
LOCAL,0314,SEWER FUND,88,DWM,2015,ENGINEERING SERVICES,140,PROFESSIONAL AND TECHNICAL SERVICES,700000.00
LOCAL,0314,SEWER FUND,88,DWM,2015,ENGINEERING SERVICES,150,OUTSIDE GRAPHIC SERVICES,2000.00
LOCAL,0314,SEWER FUND,88,DWM,2015,ENGINEERING SERVICES,162,REPAIR/MAINT EQUIPMENT,17910.00
LOCAL,0314,SEWER FUND,88,DWM,2015,ENGINEERING SERVICES,169,TECHNICAL MEETING COSTS,5000.00
LOCAL,0314,SEWER FUND,88,DWM,2015,ENGINEERING SERVICES,348,BOOKS AND RELATED MATERIAL,500.00
LOCAL,0314,SEWER FUND,88,DWM,2015,ENGINEERING SERVICES,350,STATIONERY AND OFFICE SUPPLIES,6000.00
LOCAL,0314,SEWER FUND,88,DWM,2015,ENGINEERING SERVICES,424,FURNITURE AND FURNISHINGS,3000.00
LOCAL,0314,SEWER FUND,88,DWM,2015,ENGINEERING SERVICES,446,PURCHASE - DATA HARDWARE,25000.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,5,SALARIES AND WAGES - ON PAYROLL,49154454.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,12,CONTRACT WAGE - PREVAILING RATE,574183.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,15,SCHEDULE SALARY ADJUSTMENTS,8291.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,20,OVERTIME,2960000.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,140,PROFESSIONAL AND TECHNICAL SERVICES,1298845.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,154,RENTAL-DATA HARDWARE EQ,6924.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,157,RENTAL EQUIPMENT AND SERVICES,1440587.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,185,WASTE DISPOSAL SERVICES,2942918.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,190,TELEPHONE - CENTREX BILLINGS,28000.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,229,TRANSPORTATION AND EXPENSE ALLOWANCE,104390.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,340,MATERIAL AND SUPPLIES,4282000.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,345,APPARATUS AND INSTRUMENTS,1500.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,401,TOOL <= $100 UNIT,50000.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,402,TOOLS > $100 UNIT,124673.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,440,MACHINERY AND EQUIPMENT,245923.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,9438,REIMBURSEMENT - DAIS,5278500.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,9481,REIMBURSEMENT - DSS,7767702.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,5,SALARIES AND WAGES - ON PAYROLL,64606483.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,12,CONTRACT WAGE - PREVAILING RATE,7938.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,15,SCHEDULE SALARY ADJUSTMENTS,238292.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,20,OVERTIME,400000.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,123,SERVICES BY PERFORMERS / EXHIBITORS,88250.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,130,POSTAGE,20000.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,140,PROFESSIONAL AND TECHNICAL SERVICES,435429.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,149,SOFTWARE MAINTENANCE AND LICENSING,1517119.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,152,ADVERTISING,63092.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,154,RENTAL-DATA HARDWARE EQ,112972.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,157,RENTAL EQUIPMENT AND SERVICES,279980.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,159,LEASE/PURCHASE EQUIPMENT,97000.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,162,REPAIR/MAINT EQUIPMENT,645427.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,164,BOOKBINDING,56107.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,165,GRAPHIC DESIGN SERV,13813.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,166,DUES  SUBSC & MEM,199732.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,168,EDUCATION DEVELOPMENT,8000.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,169,TECHNICAL MEETING COSTS,28000.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,172,INSURANCE PREMIUMS,20000.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,178,FREIGHT AND EXPRESS CHARGES,4001.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,181,MOBILE COMMUNICATION SERVICES,1494.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,189,TELEPHONE - NON-CENTREX BILLINGS,86000.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,190,TELEPHONE - CENTREX BILLINGS,249000.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,191,TELEPHONE - RELOCATIONS,9100.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,196,DATA CIRCUITS,1110885.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,197,TELEPHONE - MAINTENANCE,18110.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,245,REIMBURSEMENT TO TRAVELERS,17880.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,340,MATERIAL AND SUPPLIES,112988.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,350,STATIONERY AND OFFICE SUPPLIES,560291.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,361,BUILDING MATERIALS AND SUPPLIES,1312.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,365,ELECTRICAL SUPPLIES,1220.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,410,EQUIPMENT FOR BUILDINGS,192000.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,420,FURNITURE AND FIXTURES,500000.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,9438,REIMBURSEMENT - DAIS,20000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,3,SCHEDULED WAGE ADJUSTMENTS,79404586.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,29,HMO PREMIUMS,97081128.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,42,For the Costs of Claims and Administration for Hospital and Medical Care Provided to Eligible Employees  Provided However  That All Payments to the In...,249578201.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,43,For the Health Maintenance Organization Premiums or Cost of Claims and Administration for Hospital and Medical Care Provided to Police and Fire Depart...,980705.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,45,PREM TERM LIFE INSURANCE,2652651.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,49,WORKERS' COMPENSATION,39000000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,51,UNEMPLOYMENT INSURANCE CLAIM,3754473.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,52,MEDICAL CARE CLAIMS,5716828.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,56,DENTAL PLAN PREMIUMS,12583187.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,69,PAR GRANT RECONCILIATION,600000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,70,TUITION REIMBURSEMENT,205000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,95,PAYMENT TO DEPENDENTS OF POLICE /FIRE,200000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,96,For Paying the Salary of Any Sworn Member of the Police or Fire Department Killed in the Line of Duty for a Period of One Year Commencing From the Dat...,280000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,135,DELEGATE AGENCIES,2010000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,138,IT MAINTENANCE,48681746.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,139,IT DEVELOPMENT,9828809.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,140,PROFESSIONAL AND TECHNICAL SERVICES,39023227.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,142,ACCOUNTING AND AUDITING,1850200.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,145,LEGAL EXPENSES,2850000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,170,SURETY BOND PREMIUMS,50000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,172,INSURANCE PREMIUMS,2564948.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,196,DATA CIRCUITS,150000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,340,MATERIAL AND SUPPLIES,55000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,125000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,420,FURNITURE AND FIXTURES,350000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,912,PAYMENT OF BONDS,1000000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,931,TORT/NON-TORT JUDGMENT,39535000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,934,CLAIMS AGAINST THE CITY,200000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,947,FINANCING PAYMENTS,1478572.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,991,MATCHING AND SUPPLEMENTAL GRANTS,52976768.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9027,SOCIAL SECURITY TAX,918341.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9067,PHYSICAL EXAMS,350000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9076,CITY CNTB MEDICARE TAX,35309800.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9085,CITY DEFERRED COMPENSATION,2000000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9180,WORLD BUSINESS CHICAGO,1200000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9222,EMERGENCY MEDICAL TRANSPORTATION,143000000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9240,CTA CAPITAL,16000000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9297,CENSUS,2700000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9298,GAPA COMMISSION PAYMENTS,420000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9540,PAYT GEN/OB-CERTIFICATE,15232758.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9635,REIMB MIDWAY - FIRE SALARIES,2852109.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9636,REIMB MIDWAY - FIRE BENEFITS,1467410.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9980,MUNICIPAL FUND PENSION ALLOCATION,81271000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9981,LABORERS' FUND PENSION ALLOCATION,35202000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9982,POLICEMEN'S FUND PENSION ALLOCATION,128264000.00
LOCAL,0100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9983,FIREMEN'S FUND PENSION ALLOCATION,90758000.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,3,SCHEDULED WAGE ADJUSTMENTS,503205.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,29,HMO PREMIUMS,6018559.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,42,For the Costs of Claims and Administration for Hospital and Medical Care Provided to Eligible Employees  Provided However  That All Payments to the In...,14572028.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,45,PREM TERM LIFE INSURANCE,154879.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,49,WORKERS' COMPENSATION,12000000.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,51,UNEMPLOYMENT INSURANCE CLAIM,483710.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,52,MEDICAL CARE CLAIMS,333786.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,56,DENTAL PLAN PREMIUMS,734690.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,70,TUITION REIMBURSEMENT,40000.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,128,INVESTIGATION COSTS - COMPTROLLER,602550.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,138,IT MAINTENANCE,4074846.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,139,IT DEVELOPMENT,3309776.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,140,PROFESSIONAL AND TECHNICAL SERVICES,5810324.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,142,ACCOUNTING AND AUDITING,442500.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,149,SOFTWARE MAINTENANCE AND LICENSING,33000.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,172,INSURANCE PREMIUMS,1120000.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,902,INTEREST ON BONDS,103931656.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,905,MSD USER CHARGES,13000000.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,912,PAYMENT OF BONDS,74675000.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,931,TORT/NON-TORT JUDGMENT,6805986.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,934,CLAIMS AGAINST THE CITY,15000.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,943,INTEREST ON LOANS,10579164.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,944,PAYMENT ON LOANS,28089582.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,958,WATER PIPE EXTENSION CERTIFICATES,100000.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,959,BOND FEES AND COSTS,53600.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9027,SOCIAL SECURITY TAX,37191.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9067,PHYSICAL EXAMS,28584.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9076,CITY CNTB MEDICARE TAX,1574224.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9097,FOR CAPITAL CONSTRUCTION,107256821.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9611,REIMB - INDIRECT COSTS TO CORPORATE,67626000.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9645,REIMB - INDIRECT PENSION TO CORPORATE,21728000.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9765,TRANSFER FOR CONTRACTUAL SERVICES,625000.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9773,TRANSFER FOR SERVICES - CPD,1470301.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9774,TRANSFER FOR SERVICES - OEMC,325000.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9980,MUNICIPAL FUND PENSION ALLOCATION,33014000.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9981,LABORERS' FUND PENSION ALLOCATION,11363000.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,3,SCHEDULED WAGE ADJUSTMENTS,304566.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,29,HMO PREMIUMS,3991335.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,42,For the Costs of Claims and Administration for Hospital and Medical Care Provided to Eligible Employees  Provided However  That All Payments to the In...,9663750.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,45,PREM TERM LIFE INSURANCE,102712.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,49,WORKERS' COMPENSATION,12500000.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,51,UNEMPLOYMENT INSURANCE CLAIM,291649.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,52,MEDICAL CARE CLAIMS,221357.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,56,DENTAL PLAN PREMIUMS,487225.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,70,TUITION REIMBURSEMENT,20000.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,128,INVESTIGATION COSTS - COMPTROLLER,113300.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,138,IT MAINTENANCE,2540866.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,139,IT DEVELOPMENT,157621.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,140,PROFESSIONAL AND TECHNICAL SERVICES,5550896.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,142,ACCOUNTING AND AUDITING,150000.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,931,TORT/NON-TORT JUDGMENT,11800.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,934,CLAIMS AGAINST THE CITY,375000.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,989,REFUND - CANCELLED VOUCHER,765000.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,991,MATCHING AND SUPPLEMENTAL GRANTS,1285000.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9027,SOCIAL SECURITY TAX,22477.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9076,CITY CNTB MEDICARE TAX,951419.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9581,RESERVE FOR SNOW EVENTS,500000.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9610,REIMB - PENSION PAYMENTS,24689000.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9611,REIMB - INDIRECT COSTS TO CORPORATE,13316000.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9774,TRANSFER FOR SERVICES - OEMC,10000.00
LOCAL,0310,MOTOR FUEL TAX FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,3,SCHEDULED WAGE ADJUSTMENTS,8632.00
LOCAL,0310,MOTOR FUEL TAX FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9097,FOR CAPITAL CONSTRUCTION,13734115.00
LOCAL,0310,MOTOR FUEL TAX FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9189,FOR ANNUAL PAYMENT TO CTA,3000000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,3,SCHEDULED WAGE ADJUSTMENTS,145085.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,29,HMO PREMIUMS,2103085.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,42,For the Costs of Claims and Administration for Hospital and Medical Care Provided to Eligible Employees  Provided However  That All Payments to the In...,5091952.00
